player,position,session_RPE,high_speed_distance_km,total_distance_km,accel_count,decel_count,sleep_hours,prev_injury_weeks,acute_load_7d,chronic_load_28d,injury_next_7d
Player_38,Defender,353.66303580614914,1.7782104399504481,11.242413220485707,24,24,6.313098897063945,4,1673.4258098657092,4000.0,0
Player_28,Midfielder,485.644736505585,1.7986723983176627,9.068662834773297,18,18,5.527445035707975,9,1656.7685992642203,8581.796937735653,0
Player_38,Defender,297.0737838637299,2.7408030186259915,7.954391394158663,27,21,7.483167948390404,9,1771.2148357195904,9441.798187987977,0
Player_31,Forward,550.8428188722661,1.2177696109492482,7.7171968190583495,32,29,4.873924041861226,20,3033.5541528560366,9911.44025261397,0
Player_14,Defender,694.338742363061,2.8365312255724087,12.483230080675693,27,22,7.4108962969219885,8,3061.905479152037,9593.783090795847,1
Player_33,Midfielder,349.2552915479196,2.383746642220942,9.466870527512635,26,29,5.641265044546125,20,2635.669532095348,14201.315421414087,0
Player_9,Midfielder,596.0362635217584,1.245468621611991,8.327743305089085,28,31,5.384468652121769,12,3832.7014772555585,10737.047705848949,0
Player_27,Midfielder,404.1744786725172,1.3990386000935309,9.686062711658032,35,25,7.071823553655621,9,3392.245241745571,8143.535910807957,0
Player_24,Defender,630.6949345291303,1.4851122997906263,12.345333734247607,21,34,6.792938490982158,5,1841.0120891261015,10983.351097632754,0
Player_13,Defender,712.619878331519,0.699861471607746,8.915479036550666,25,30,8.748147341308607,10,2696.8154764687465,10587.21508115673,0
Player_26,Forward,421.95539859498496,1.9562830494425285,10.530516064172295,36,29,5.458238499852857,3,2236.188810291218,8425.134081971792,0
Player_29,Defender,267.5680702926418,1.272631798051288,11.279691555995488,38,19,8.65006538939765,25,3048.397521232906,10433.208329998535,0
Player_28,Forward,563.7701264923307,1.9779307928587833,6.66286416222514,32,34,5.634826474876867,13,2781.652645140777,10795.226894775406,0
Player_28,Midfielder,476.93006495329394,1.0254340498048702,8.542381371995692,23,26,8.103330899710048,16,2270.2129756561344,11536.756636671576,0
Player_8,Midfielder,510.21494013331693,2.3538079421366995,11.091629942238296,22,30,8.327311027424049,19,3816.6835183167614,7336.491619747414,0
Player_23,Midfielder,409.21859497867615,2.2425755580783013,8.45104484134624,25,29,7.38575054306911,1,2834.438144775246,10972.11701682026,0
Player_29,Defender,343.86086176071615,1.376472591563871,10.121938098900925,23,26,6.050855343353903,9,2550.376276317855,12114.85698290338,0
Player_5,Midfielder,589.2417817160369,2.0157894947292694,8.362277601312785,22,23,5.172454633652262,2,2648.1160303238166,12831.529868512065,0
Player_7,Forward,488.37479934672393,1.849752335585748,8.83167214473211,25,28,4.657868219685784,6,3771.200827725176,8160.898710330348,0
Player_36,Midfielder,276.77315589795296,2.689379691691747,8.648954291589341,29,26,9.222749144885062,6,3346.7647839004335,9781.07159104971,0
Player_27,Forward,532.4250267843472,1.1805126192630766,10.455005230543748,33,21,6.643774127521636,0,2702.5893351009295,9926.401707298983,0
Player_2,Midfielder,508.3402317559801,1.708621212903512,9.802370171299389,25,30,5.674398942726982,7,2204.7461919402267,11013.278104873429,0
Player_25,Defender,410.9641290811723,1.4155898179753361,9.64828916751653,19,32,5.6282072727519035,22,2298.282917104252,9753.056353707718,0
Player_9,Defender,644.3775881090786,1.8268909182601007,13.26124285678825,24,31,7.201434872328113,0,2510.7144333971805,8926.90964314124,0
Player_27,Forward,375.8192205183283,2.119964161670156,12.1095461106801,29,28,6.52617747567509,7,3104.2994555293326,10325.764558877338,0
Player_1,Defender,429.721620221419,1.4089155731557748,6.528134569169329,33,22,4.696848905371638,13,3253.9191405920265,9493.746900763803,0
Player_23,Forward,542.2377705561837,1.5815362671664726,8.834885490172177,24,26,8.037448803356138,13,2364.6753046149743,10843.284296027863,0
Player_10,Forward,459.2115540396866,2.3796244788344176,13.139695511910487,25,30,7.401980266597509,1,3280.4561100229016,8785.64891973119,0
Player_25,Defender,283.8692214769876,2.6143947971558656,8.638114953967937,28,24,9.20789319900266,7,2254.8304672191416,8466.535515928099,0
Player_3,Defender,472.05592475921156,2.096109621121727,12.631618978812718,29,18,8.368949737065446,18,2432.935807620688,11973.160327337442,0
Player_6,Midfielder,400.2732249641721,1.7172221407541046,8.86050977769761,25,27,3.282223414575064,9,1930.2858875767233,13408.79142070665,0
Player_6,Defender,552.8395493899516,1.6601418473777105,9.149003644180155,24,27,8.700368768605076,6,1912.4153522899664,12733.406840084865,0
Player_2,Midfielder,468.1462012794168,2.128875797236374,10.795357038703719,23,18,8.448989499129445,12,2248.3435835220794,9892.111610577213,0
Player_18,Midfielder,461.3409183656869,1.936660200842923,9.364689237488246,25,23,6.1163526971728,21,2784.5609464663885,11582.690757371769,0
Player_23,Midfielder,324.2098603537138,0.8106144972652183,10.241936959361428,43,22,6.480909091452305,20,2203.611171633526,8970.575826679946,0
Player_2,Midfielder,422.39696305031936,2.1434311393847416,11.862423048961459,24,35,7.49407012868949,14,3698.850617023423,10762.268933578493,0
Player_12,Defender,566.4121312815184,1.2836581263464628,10.638201400963654,26,36,5.782941989443806,10,2240.501808202625,9124.295849620028,0
Player_22,Midfielder,356.8156386550355,0.9498381549146088,9.71229819822455,28,20,6.708725358144603,25,2910.3678415008517,11884.756176910167,0
Player_37,Defender,446.0939732294743,0.7989930671347647,12.01029026257639,19,19,8.200044934991096,13,3592.1457803516005,11685.197076885765,1
Player_20,Defender,337.6264738021189,1.6703373772900085,10.815031213812649,31,27,7.621273490428097,10,2855.5075625642526,13113.931166646213,0
Player_39,Midfielder,307.93888307379973,1.1900853826904387,8.399685255353978,26,28,6.199858283245913,1,2581.650505498587,9656.042368701252,0
Player_24,Forward,439.8169146012777,0.40418306415648164,12.470112850166029,27,28,8.22731266796947,1,2888.2051519321335,12368.550551638002,0
Player_20,Defender,470.8561397852806,1.5849266958979136,10.463548388075267,28,26,7.363474315051517,11,2462.9592015636135,10759.697592892133,0
Player_1,Midfielder,689.2635527079113,1.5056574990684806,9.179484846695207,34,19,7.322446543536248,14,2199.514483574384,10113.082703851522,0
Player_1,Midfielder,395.3447539384549,1.710059331204972,6.468773623121079,27,25,6.382081164422555,16,3167.6237716206815,10505.490760144841,0
Player_17,Defender,443.9796878839341,1.4226612275745738,7.433635429903,26,25,6.992153747597365,13,2450.1331137481343,12547.019742255232,0
Player_1,Defender,299.991177843489,2.897597798116367,12.050202365599906,34,30,6.071090222056273,24,3362.0519581182552,9802.09492765937,0
Player_30,Forward,523.4688017888296,2.1104023768101845,12.109497877955675,20,25,4.67133809835562,15,3277.757679716148,9878.407207173139,0
Player_3,Midfielder,497.7713735223937,1.5002320058271137,9.62792610309986,20,29,6.664249401161219,7,2899.789905625074,6901.44685325482,0
Player_11,Midfielder,628.6073613229714,1.7618238975315825,6.844633736036771,21,25,6.853417304686242,23,3382.531533452895,9779.42790295293,0
Player_24,Midfielder,583.3946581810451,2.6487856004972086,7.869537119524091,31,26,7.1647465353851985,16,2473.5644691887014,10396.542891937273,0
Player_22,Defender,492.16880026107395,2.373973687041295,7.064347471925633,26,31,8.454585518042194,4,3270.266143393007,8856.628333359175,0
Player_26,Midfielder,393.591420049356,0.9622729113749806,7.0098331101293585,34,24,6.217258186327948,11,3267.14373836671,8488.217201977834,0
Player_13,Midfielder,474.56021254680724,1.2154256635040224,12.540203553405359,17,26,6.558697595782337,5,2619.147106453049,7223.1421357724075,0
Player_1,Midfielder,436.6783845441887,1.3308918755859958,12.589876862621711,28,35,7.919413117145462,17,2542.1683665405003,9123.024107045172,0
Player_24,Defender,564.4077039885576,1.5361800294385148,7.818729269651645,23,28,6.0969734625017855,25,2997.41712749648,12131.768645195674,0
Player_10,Defender,549.1477787954962,1.4427460782743746,9.4868975361536,23,25,7.184499434570173,4,3980.946673097064,7777.2215453364715,0
Player_35,Defender,414.43014676142934,1.8204055529166465,7.5728057601022964,24,28,6.510061583722773,5,2660.6587232058982,11183.525877718246,0
Player_24,Forward,274.56074642077465,2.2414327866113326,9.47714293024987,23,23,6.707650740746288,8,2529.536576023976,11319.019820540641,0
Player_28,Midfielder,610.006476026451,2.3415961736294912,11.958955825053645,35,40,7.909773867052812,14,3507.036880946066,13679.292431713602,0
Player_36,Midfielder,519.8248748187846,1.6039215942604257,11.118078576204523,29,30,6.551856332823472,9,2840.8795334196093,11557.53277735386,0
Player_16,Defender,411.6611915312797,0.8191838887473625,10.712994148245931,31,30,7.948892808687802,16,3319.6126389907613,11431.869371659268,0
Player_40,Defender,515.1448017724405,1.175754034876955,9.208730394105704,33,24,4.657080270153811,25,3684.778676509073,10551.545879837318,0
Player_16,Midfielder,458.9833567500035,1.488135126221982,11.392950673994546,27,22,5.284462391296646,18,1655.7856683581049,10001.286001368946,0
Player_17,Midfielder,608.2341511463369,1.0529793244491854,10.470003119874997,35,22,4.218159891101381,11,2777.4522451306457,11278.299269643278,0
Player_15,Midfielder,218.42637218339678,2.4845153920209686,10.10587337197358,29,42,5.601075259399639,8,2662.117778010536,11873.051909062058,0
Player_16,Defender,402.3370840183881,1.0922753648515633,9.326885992700323,27,28,9.228212395419007,14,2222.6015395329496,10255.744461178429,0
Player_15,Midfielder,641.8865418574426,2.170237826841122,9.977559409271999,38,22,6.978956909579857,13,1648.8195454835575,11937.828852796863,0
Player_34,Defender,517.5838084160774,0.7908717869864772,9.93237736680399,28,39,6.134436699451052,0,1845.1011075835945,14324.816944506532,0
Player_11,Defender,662.712800197705,2.1943206607776324,8.687852532388609,31,19,7.939368189990908,16,2862.621269121651,10106.288357230475,0
Player_1,Midfielder,303.38314882038424,1.7164387759994486,8.3376251994091,34,27,8.108813268708607,0,2479.578382408701,10148.502441383982,0
Player_15,Defender,578.6636059126184,2.7075184213815304,8.004639559504415,26,21,5.534982623124969,22,2318.899847848137,9861.824743114526,0
Player_26,Defender,571.4669308144599,1.1210624360722021,8.10070533230961,30,24,9.997840141568934,20,2856.6564278288556,10200.614411930488,0
Player_4,Midfielder,248.1925757605399,1.4615311196330434,9.217845686682423,35,29,7.331597011601267,21,2384.7117697743565,11834.657940964524,0
Player_5,Midfielder,414.5397252560299,1.5777404391537364,8.970972651506628,26,32,7.48282238614521,12,3574.108383267162,10130.581955211383,0
Player_35,Forward,437.21650737671,1.7084999579098128,8.568899380096166,26,32,7.596679781629434,7,2427.4694564876418,10283.76712346703,1
Player_13,Midfielder,255.65327654791133,1.5924115014585056,8.457827787897251,30,22,7.594165444055168,12,3703.1929119835386,9625.525501508815,0
Player_10,Defender,417.0477208175473,1.6039928604546079,9.937820039174476,36,33,6.254231914342626,15,2781.9905607712585,10733.586250812334,0
Player_11,Defender,554.7819768934327,1.5941624739686022,11.566411170761459,28,24,9.535023149155363,1,2408.8602436749743,9245.205417373945,0
Player_18,Forward,403.08923285703116,0.5572920704517204,9.483626478389827,28,22,6.657773863907608,12,2365.2611454752896,8160.778953220226,0
Player_34,Midfielder,479.0559786808832,2.396000700964661,9.385503799938848,31,31,8.14902133317199,17,3708.276553078626,10671.50798625549,0
Player_39,Midfielder,479.92443392731826,3.5166819405802103,8.097669960929945,23,26,6.430078453334502,2,3217.50002797339,12969.076707121452,0
Player_23,Defender,448.54279066334806,1.978962662760593,9.165395282313938,29,24,6.217280196276023,12,2344.3490902519493,9565.083900449981,0
Player_7,Midfielder,365.37815711694856,1.1185494912850238,11.285504510914054,29,21,9.282237535901189,18,2871.4459409347655,8438.192294309069,0
Player_39,Defender,529.0576769860677,1.1792768214910279,11.056191655263458,32,25,6.869954756057392,12,1384.7927147917956,12873.463030989089,0
Player_3,Midfielder,259.555948616881,2.167904401134941,10.951960616411503,30,33,6.959071358812547,18,2001.0374088328028,10068.341046579777,0
Player_12,Forward,451.0305766209819,2.031281685508946,10.903803243829763,28,25,7.340340646606012,3,2349.826798495577,11416.83742373978,0
Player_7,Forward,616.2583608621707,1.629425933667997,10.155098833347253,24,31,10.0,18,2335.109641839691,8906.551267016875,0
Player_26,Midfielder,396.3152100190541,2.252042622527511,10.101810745224494,22,30,9.602513401505712,17,3527.8088320480038,10014.655851029862,0
Player_33,Midfielder,362.72145341972674,0.5616689719473054,9.86712549002716,29,35,8.540539129990927,24,1651.4879963555172,12100.831579751204,0
Player_37,Forward,537.0619366530453,2.252437276338674,8.874672079921229,22,28,10.0,5,1943.316082549376,10196.158703416297,0
Player_15,Midfielder,469.61181127045586,1.9426566987569358,9.625549097923264,33,27,5.8665079360949095,18,3071.4366899742217,10214.803288744573,0
Player_2,Defender,539.4536738468319,1.2024312055300608,9.8233995255588,34,22,7.787060788829668,24,2938.163387953042,7767.109033056395,0
Player_7,Midfielder,454.61981828343266,0.9400056429715894,10.449752904974078,19,26,7.090987517176526,3,2590.1374986511855,11180.55020792477,0
Player_32,Defender,163.40490590985848,1.8727963696473764,9.650384730567739,29,23,4.877094721556972,3,4031.4933572781392,8821.176815387547,0
Player_4,Midfielder,591.5896092510839,2.6443428820606583,12.657742071458626,27,37,7.555716316796531,23,3170.444255120797,11679.550600860437,0
Player_20,Midfielder,698.4031658973931,1.6631440608017796,7.685281704413132,25,25,6.411008224103141,6,3533.694823393662,10303.571840633964,0
Player_36,Midfielder,604.0849208203545,1.2883889902602963,10.63171354965605,34,21,8.84020100917637,6,2769.519928940131,10436.828682643323,0
Player_32,Defender,100.0,1.9147729560817517,9.43813444004142,34,22,6.525973762673957,25,2473.850713871914,11158.812728576979,0
Player_28,Defender,504.13058550066796,2.8925230860740845,9.503219423189813,34,27,6.457729636932589,22,2480.722373561347,10562.904173564946,0
Player_13,Midfielder,393.9905027309944,2.05877988783823,8.281136326533789,19,17,8.839682591021566,25,3356.598946823522,12577.680123354143,0
Player_1,Forward,319.8907495665949,2.123641192925645,11.029014900873028,27,34,6.921455225893395,15,3263.6490026228253,12340.057898287532,0
Player_35,Midfielder,464.72785939659275,2.5336791815823334,10.479262301481736,26,43,8.395453232496587,15,2668.8351205095273,8174.1341595592985,0
Player_30,Defender,432.1263246120335,2.0835344396302933,10.750456095205537,28,19,7.509231327907958,4,3082.950432777412,9743.931998115218,0
Player_36,Forward,511.03893651358095,1.3314181757039076,9.753868107228447,25,28,7.525325753564167,14,3377.570832410329,11254.802320870618,0
Player_25,Forward,456.7896227166545,0.7532610288611783,9.012657778039662,31,26,6.707143152543512,22,2461.642312130627,8586.095556979744,0
Player_16,Defender,315.5025471733228,1.2470081281330425,9.400157677183314,31,26,7.602652054848409,3,2593.962715165423,7647.908860821626,0
Player_19,Defender,380.80778679084347,1.1371642169413954,10.15019847508346,36,33,6.84220982561293,23,3067.9843009932315,8859.693131866925,0
Player_1,Midfielder,361.4449732409981,2.1955848717067963,6.491635740620389,27,28,6.035435862812357,24,1726.8038454203954,9827.251890720054,0
Player_5,Forward,244.02201879066646,2.279008830809465,10.809399301363186,26,28,6.874894821620255,12,3079.355305237119,4000.0,1
Player_22,Forward,285.40264272553395,1.9053432370292929,13.139289222024601,28,39,8.545396946410069,18,2124.970564271612,8329.165520553179,0
Player_24,Forward,424.6717596137767,1.0387848138940963,10.220502570430215,37,24,7.64321107070964,6,3364.992034564303,7332.1970962081705,0
Player_37,Midfielder,620.8504890368735,2.8719582143560176,9.07861006368834,26,23,7.922128877592119,11,4088.6708963443075,11720.008402192725,0
Player_36,Midfielder,385.7331504361446,1.550273871696247,9.258147117981096,26,22,7.001760845730533,25,2381.6990111102587,11397.218239979478,0
Player_36,Defender,359.10830702966524,2.162088606180922,10.561313526401253,28,24,4.674651812582205,8,1990.2137590824975,10417.845534040573,0
Player_4,Defender,308.24558319926086,1.8295949020197355,9.112567005027323,34,32,5.534285801897109,16,2692.0548215190847,10150.017811182071,0
Player_36,Midfielder,453.6643793994421,1.9251980899499488,10.803012907008766,21,32,6.653193335747359,1,2640.8441301281373,10817.21026190416,0
Player_18,Midfielder,591.5111201532152,2.1409104020042387,9.238788924304634,27,21,5.637925185379255,15,3196.4342946753927,8502.497215755742,0
Player_16,Midfielder,690.3219319690311,1.382387903039429,12.071275199936505,16,26,6.370770924891073,6,2940.436786536588,11879.333493120486,0
Player_18,Midfielder,484.2479252066024,2.5832414557591,12.029894204033281,26,24,6.327334516342957,17,2622.201830410789,10139.531932332147,0
Player_22,Defender,466.79924911637215,0.8522967497476364,9.004745498088589,31,32,6.363509511846921,6,2854.3681610348654,11376.398905389444,0
Player_2,Midfielder,384.7832271295748,1.1768662163784693,9.3784642448918,24,23,8.724603826364934,0,2126.7085509348844,11314.62304969696,0
Player_21,Defender,404.81200542107865,2.5754576246022496,9.46644670718249,34,20,6.936426070084564,2,3297.52902603296,10801.171702445905,0
Player_36,Midfielder,525.5010109260843,2.1540028566626828,9.486550511354391,38,29,8.12160418972064,20,3770.776685772932,10469.376983351758,0
Player_39,Midfielder,412.2149601524305,3.3242346586088605,8.078856432408985,25,30,7.196733933469631,10,2081.4417173323764,10357.65976658251,0
Player_39,Midfielder,430.5261063399103,1.8410102661918784,7.869108973588472,21,24,8.698895929192135,21,1852.448213540502,9905.534620278262,0
Player_29,Forward,446.9583270299491,2.8202575778754557,11.374636357321934,22,25,8.225175526177152,14,2558.7469439512893,10724.435100676119,0
Player_26,Defender,379.1006266911029,0.6855127304019581,11.134680521306251,29,25,6.290180956395319,24,2067.117713726005,10309.313812461758,0
Player_21,Midfielder,441.00248891069384,0.9518910160816832,11.108781071265907,13,33,9.353955367957814,24,2034.2693901393093,9269.46870544824,0
Player_17,Defender,207.6712645451038,2.337315322450184,9.395932449589507,25,17,6.454573111577901,2,1958.7889026112741,10914.572092980265,0
Player_16,Midfielder,515.8603059622155,0.755779304631309,12.338017654984544,27,22,7.240000798997993,23,2683.8385623955605,10420.75003437975,0
Player_31,Forward,732.2126206766466,1.6815794357943066,9.46629653498815,28,17,7.452432199636393,12,2553.146518206371,11814.682281765716,0
Player_9,Midfielder,383.75476618043206,2.500325450188295,10.79431426084961,24,22,7.586037712257397,3,3023.954154481102,7284.374824963383,0
Player_31,Forward,494.8604574002004,2.1007027586932008,7.417066978197524,29,20,7.955415873971481,22,2462.1914830523992,10054.330855697901,0
Player_14,Defender,552.1891584295422,1.8066571321917477,9.155397002753224,27,28,6.09185869750277,21,2070.0141426755954,8912.645610610041,1
Player_37,Forward,603.6258327260954,1.530535518702411,9.266268416639274,28,29,7.854802320176041,7,2789.870212050929,9223.565883368747,0
Player_2,Defender,418.2814213511785,1.9213355247551789,9.401768692967577,29,39,7.697374668410408,21,2164.8663745934264,10839.622041384855,0
Player_14,Forward,233.60192955735369,2.146349023425318,7.511751548006471,31,34,7.000566441746902,3,3107.3026715723145,7845.909257745501,0
Player_33,Defender,482.06783410185153,1.4034633978082902,10.555821391736387,27,27,6.772307795255127,17,1800.2663194968295,10199.70346937486,0
Player_35,Defender,465.43544287853126,2.0230416168072285,11.042915466955067,32,26,6.03027802536915,6,1501.0685146527665,10045.65934359217,0
Player_39,Midfielder,408.52003503887966,2.447058446519226,8.384210916315627,17,29,7.576421394549343,10,1834.1363797987667,8425.07563310406,0
Player_20,Forward,433.97854525387913,1.6665131200200851,7.778987725518006,27,33,6.2074365760500445,3,2549.008348035124,10237.109345636864,0
Player_2,Defender,467.2416534021277,1.840873710084391,8.346587562659117,19,25,7.285456924239578,12,2627.7220862620775,8857.670236860684,0
Player_19,Defender,493.411439052462,2.090267300401667,10.24324800371027,28,28,6.878405172618292,8,2882.1650700808623,13296.225581581872,0
Player_37,Forward,488.37716522879015,2.1308005296538464,8.605094967637468,30,22,5.39900709310093,8,2461.1785876012327,11802.94995177744,0
Player_18,Defender,423.87772085986455,2.3270721437990636,9.298902125545435,27,29,5.879873783352409,22,2292.0952253378728,10100.889939287346,1
Player_16,Defender,496.1134601983141,1.1913750264108303,7.889808882945957,35,24,7.485731029328241,20,3659.964742376127,9352.377211913692,0
Player_4,Midfielder,415.79629820701655,1.482646498568814,12.468929608252195,22,28,6.3708182632367105,18,3501.3312511402364,10756.075506602892,0
Player_12,Defender,527.0430601842384,1.5048727847702077,9.609797942244175,26,31,6.32989579781496,2,3391.7214585169154,11151.213876721276,0
Player_29,Forward,374.7068597428199,1.2576527009023941,11.224572993839946,29,18,6.083263117306777,24,2985.3377759615782,10381.798884681457,0
Player_7,Midfielder,458.76698305794747,0.7209516471853112,10.239754751358255,28,26,6.123986172562617,24,3033.10379431566,8477.278695438346,0
Player_14,Midfielder,255.15137014593245,0.1,9.437179917552397,35,22,8.971199821427618,11,2316.881268566734,9685.618350695626,0
Player_12,Forward,405.6107436651423,2.5172716270517883,9.359506512666083,44,19,5.65607303559446,10,2886.6149729352596,10117.019611683385,0
Player_35,Midfielder,518.0986465355975,0.8676641973314745,8.412134485043323,41,30,8.767483894798213,19,2236.0796679871114,10435.412526188804,0
Player_5,Defender,325.9518159950318,2.739905476023545,8.824305273674412,23,34,6.603122535042066,10,2168.036019627899,10470.044726712653,0
Player_17,Defender,411.58794283798994,2.2436456931698774,7.988296502602243,31,20,6.215494608906548,16,1829.5061324550559,11096.248352792387,0
Player_32,Midfielder,161.39165401077486,1.5565869721162482,7.824701042100583,27,29,7.460588276597523,25,3043.6429491760305,12012.580433080173,0
Player_10,Defender,285.8311069761613,2.1698532628888403,12.629563126327028,29,27,7.063648941124536,20,2898.203057337832,11518.845560044041,0
Player_17,Forward,317.2230532663318,2.055079948028233,9.918368547622915,34,29,6.763000058957603,13,2618.2690732718916,10885.479768560774,0
Player_5,Midfielder,462.2101260925966,1.1389353822361357,11.69857586255609,26,28,7.263860356592165,15,2539.716047747309,8113.444013330711,0
Player_9,Defender,490.0090814871255,1.7910133358222216,8.308906614445966,36,23,7.044637836323521,23,1701.9361067694456,11779.514853524066,0
Player_33,Midfielder,443.27333208717636,1.2120967364751047,7.622594611302883,34,35,6.741282698392191,9,2953.839735546303,11228.209528160465,0
Player_36,Midfielder,404.0887940535146,2.1924768013026554,8.033332683561724,29,32,8.122809255100888,3,2610.675962262185,9616.313082303985,0
Player_36,Forward,404.5077901981503,1.3708674289203673,8.866892172365457,25,32,5.263627941386607,9,3337.5983262481805,10044.608546434234,1
Player_18,Forward,535.9254898848593,1.7420222782819965,9.55474989773924,21,20,5.902402212202704,25,2887.7268135385516,10098.371457055267,0
